?q=instance|instance|noun|B2|a particular example or case of something|/ˈɪnstəns/|/ˈɪnstəns/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/ins/insta/instance__gb_1.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/i/ins/insta/instance__us_2.mp3|<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">instance of somebody/something</span> <span class="x">The report highlights a number of instances of injustice.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">instance of doing something</span> <span class="x">He admitted two instances of taking money from the till.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">instance of somebody/something doing something</span> <span class="x">There have been several instances of that happening.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">in an instance</span> <span class="x">In most instances, there will be no need for further treatment.</span></li>;<li class="" htag="li"><span class="x">In rare instances, viral infections in the mother may be passed to the unborn child.</span></li>;<li class="" htag="li"><span class="x">I would normally suggest taking time off work, but <span class="cl">in this instance</span> I'm not sure that would do any good.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">instance in which…</span> <span class="x">Students described many instances in which they had felt uncomfortable speaking in class.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">instance where…</span> <span class="x">This is one of the few instances where the director does not succeed.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=instance|<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">instance of somebody/something</span> <span class="x">Báo cáo nêu bật một số trường hợp bất công.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">instance of doing something</span> <span class="x">Ông ta thừa nhận hai lần lấy tiền từ quầy thu ngân.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">instance of somebody/something doing something</span> <span class="x">Đã có một số trường hợp như thế xảy ra.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">in an instance</span> <span class="x">Trong hầu hết các trường hợp, không cần phải điều trị thêm.</span></li>;<li class="" htag="li"><span class="x">Trong một số trường hợp hiếm gặp, nhiễm trùng do virus ở người mẹ có thể lây truyền sang thai nhi.</span></li>;<li class="" htag="li"><span class="x">Thông thường tôi sẽ đề nghị nghỉ làm, nhưng <span class="cl">trong trường hợp này</span> I'm not sure that would do any good.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">instance in which…</span> <span class="x">Học sinh mô tả nhiều trường hợp mà họ cảm thấy không thoải mái khi phát biểu trong lớp.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">instance where…</span> <span class="x">Đây là một trong số ít trường hợp mà đạo diễn không thành công.</span></li>|một ví dụ hoặc trường hợp cụ thể của cái gì đó
?q=institute|institute|noun|B2|an organization that has a particular purpose, especially one that is connected with education or a particular profession; the building used by this organization|/ˈɪnstɪtjuːt/|/ˈɪnstɪtuːt/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/ins/insti/institute__gb_1.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/i/ins/insti/institute__us_2.mp3|<li class="" htag="li"><span class="x">The report was compiled by Germany's five leading economic <span class="cl">research institutes</span>.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">institute of something</span> <span class="x">The course is offered at six colleges and institutes of higher education.</span></li>;<li class="" htag="li"><span class="x">He is a member of the Institute of Chartered Accountants.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">at an institute</span> <span class="x">She was a senior researcher at the institute.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=institute|<li class="" htag="li"><span class="x">Báo cáo được biên soạn bởi năm viện nghiên cứu kinh tế hàng đầu của Đức <span class="cl"></span>.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">institute of something</span> <span class="x">Khóa học này được cung cấp tại sáu trường cao đẳng và học viện giáo dục đại học.</span></li>;<li class="" htag="li"><span class="x">Ông là thành viên của Viện Kế toán Công chứng.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">at an institute</span> <span class="x">Bà là nhà nghiên cứu cao cấp tại viện.</span></li>|một tổ chức có mục đích cụ thể, đặc biệt là mục đích liên quan đến giáo dục hoặc một nghề nghiệp cụ thể; tòa nhà được tổ chức này sử dụng
?q=instruct|instruct|verb|C1|to tell somebody to do something, especially in a formal or official way|/ɪnˈstrʌkt/|/ɪnˈstrʌkt/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/ins/instr/instruct__gb_1.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/i/ins/instr/instruct__us_1.mp3|<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">instruct somebody to do something</span> <span class="x">The letter instructed him to report to headquarters immediately.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">instruct somebody where, what, etc…</span> <span class="x">You will be instructed where to go as soon as the plane is ready.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">instruct somebody</span> <span class="x">She arrived at 10 o'clock <span class="cl">as instructed</span>.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">instruct that…</span> <span class="x">He instructed that a wall be built around the city.</span></li>;<li class="" htag="li"> <span class="labels" hclass="labels" htag="span">(British English also)</span> <span class="x">He instructed that a wall should be built around the city.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">instruct (somebody) + speech</span> <span class="x">‘Put it there,’ she instructed (them).</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=instruct|<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">instruct somebody to do something</span> <span class="x">Bức thư yêu cầu ông phải báo cáo ngay với trụ sở.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">instruct somebody where, what, etc…</span> <span class="x">Bạn sẽ được hướng dẫn nơi cần đến ngay khi máy bay sẵn sàng.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">instruct somebody</span> <span class="x">Cô ấy đã đến lúc 10 giờ <span class="cl">như đã chỉ dẫn</span>.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">instruct that…</span> <span class="x">Ông ra lệnh xây một bức tường xung quanh thành phố.</span></li>;<li class="" htag="li"> <span class="labels" hclass="labels" htag="span">(British English also)</span> <span class="x">Ông ra lệnh xây một bức tường xung quanh thành phố.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">instruct (somebody) + speech</span> <span class="x">“Đặt nó ở đó,” cô ấy hướng dẫn (họ).</span></li>|bảo ai đó làm gì đó, đặc biệt là theo cách trang trọng hoặc chính thức
?q=integral|integral|adjective|C1|being an essential part of something|/ˈɪntɪɡrəl/|/ˈɪntɪɡrəl/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/int/integ/integral__gb_1.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/i/int/integ/integral__us_1_rr.mp3|<li class="" htag="li"><span class="x">Music is <span class="cl">an integral part of</span> the school's curriculum.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">integral to something</span> <span class="x">Practical experience is integral to the course.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=integral|<li class="" htag="li"><span class="x">Âm nhạc là <span class="cl">một phần không thể thiếu của</span> the school's curriculum.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">integral to something</span> <span class="x">Kinh nghiệm thực tế là một phần không thể thiếu của khóa học.</span></li>|là một phần thiết yếu của cái gì đó
?q=integrity|integrity|noun|C1|the quality of being honest and having strong moral principles|/ɪnˈteɡrəti/|/ɪnˈteɡrəti/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/int/integ/integrity__gb_1.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/i/int/integ/integrity__us_1.mp3|<li class="" htag="li"><span class="x"><span class="cl">personal/professional/artistic integrity</span></span></li>;<li class="" htag="li"><span class="x">She behaved with absolute integrity.</span></li>;<li class="" htag="li"><span class="x">a man of great integrity</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=integrity|<li class="" htag="li"><span class="x"><span class="cl">tính toàn vẹn cá nhân/chuyên nghiệp/nghệ thuật</span></span></li>;<li class="" htag="li"><span class="x">Cô ấy đã cư xử với sự chính trực tuyệt đối.</span></li>;<li class="" htag="li"><span class="x">một người đàn ông có lòng chính trực cao cả</span></li>|phẩm chất trung thực và có nguyên tắc đạo đức vững chắc
?q=intelligent|intelligent|adjective|A2|good at learning, understanding and thinking in a logical way about things; showing this ability|/ɪnˈtelɪdʒənt/|/ɪnˈtelɪdʒənt/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/int/intel/intelligent__gb_1.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/i/int/intel/intelligent__us_1.mp3|<li class="" htag="li"><span class="x">a <span class="cl">highly intelligent</span> child</span></li>;<li class="" htag="li"><span class="x">She is clearly extremely intelligent.</span></li>;<li class="" htag="li"><span class="x">to have an intelligent conversation/discussion/debate</span></li>;<li class="" htag="li"><span class="x">to ask an intelligent question</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=intelligent|<li class="" htag="li"><span class="x">một <span class="cl">rất thông minh</span> child</span></li>;<li class="" htag="li"><span class="x">Cô ấy rõ ràng là cực kỳ thông minh.</span></li>;<li class="" htag="li"><span class="x">có một cuộc trò chuyện/thảo luận/tranh luận thông minh</span></li>;<li class="" htag="li"><span class="x">để hỏi một câu hỏi thông minh</span></li>|giỏi học tập, hiểu biết và suy nghĩ một cách logic về mọi thứ; thể hiện khả năng này
?q=intense|intense|adjective|B2|very great; very strong|/ɪnˈtens/|/ɪnˈtens/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/int/inten/intense__gb_1.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/i/int/inten/intense__us_3.mp3|<li class="" htag="li"><span class="x">We were all suffering in the <span class="cl">intense heat</span>.</span></li>;<li class="" htag="li"><span class="x">intense cold/pain</span></li>;<li class="" htag="li"><span class="x">They watched with intense interest.</span></li>;<li class="" htag="li"><span class="x">intense pleasure/desire/anger</span></li>;<li class="" htag="li"><span class="x">The President is under <span class="cl">intense pressure</span> to resign.</span></li>;<li class="" htag="li"><span class="x">His business affairs have been under <span class="cl">intense scrutiny</span>.</span></li>;<li class="" htag="li"><span class="x">He was startled by the intense blue of her eyes.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=intense|<li class="" htag="li"><span class="x">Tất cả chúng tôi đều đau khổ trong cái nóng dữ dội</span>.</span></li>;<li class="" htag="li"><span class="x">cảm lạnh/đau dữ dội</span></li>;<li class="" htag="li"><span class="x">Họ theo dõi với sự thích thú tột độ.</span></li>;<li class="" htag="li"><span class="x">khoái cảm/ham muốn/giận dữ mãnh liệt</span></li>;<li class="" htag="li"><span class="x">Tổng thống đang chịu <span class="cl">áp lực lớn</span> to resign.</span></li>;<li class="" htag="li"><span class="x">Hoạt động kinh doanh của ông đã bị <span class="cl">giám sát chặt chẽ</span>.</span></li>;<li class="" htag="li"><span class="x">Anh giật mình vì đôi mắt xanh thẳm của cô.</span></li>|rất tuyệt vời; rất mạnh mẽ
?q=interact|interact|verb|B2+|to communicate with somebody, especially while you work, play or spend time with them|/ˌɪntərˈækt/|/ˌɪntərˈækt/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/int/inter/interact__gb_1.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/i/int/inter/interact__us_1.mp3|<li class="" htag="li"><span class="x">Teachers have a limited amount of time to interact with each child.</span></li>;<li class="" htag="li"><span class="x">He interacts very well with other children.</span></li>;<li class="" htag="li"><span class="x">The only thing he interacts with is his computer!</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=interact|<li class="" htag="li"><span class="x">Giáo viên chỉ có thời gian hạn chế để tương tác với từng trẻ.</span></li>;<li class="" htag="li"><span class="x">Bé tương tác rất tốt với những đứa trẻ khác.</span></li>;<li class="" htag="li"><span class="x">Thứ duy nhất anh ấy tương tác là máy tính!</span></li>|giao tiếp với ai đó, đặc biệt là khi bạn làm việc, vui chơi hoặc dành thời gian cho họ
?q=intermediate|intermediate|adjective|C1|located between two places, things, states, etc.|/ˌɪntəˈmiːdiət/|/ˌɪntərˈmiːdiət/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/int/inter/intermediate__gb_1.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/i/int/inter/intermediate__us_1.mp3|<li class="" htag="li"><span class="x">an <span class="cl">intermediate stage/step</span> in a process</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">intermediate between A and B</span> <span class="x">Liquid crystals are considered to be intermediate between liquid and solid.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=intermediate|<li class="" htag="li"><span class="x">một <span class="cl">giai đoạn/bước trung gian</span> in a process</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">intermediate between A and B</span> <span class="x">Tinh thể lỏng được coi là chất trung gian giữa chất lỏng và chất rắn.</span></li>|nằm giữa hai địa điểm, sự vật, trạng thái, v.v.
?q=internal|internal|adjective|B2|connected with the inside of something|/ɪnˈtɜːnl/|/ɪnˈtɜːrnl/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/int/inter/internal__gb_2.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/i/int/inter/internal__us_3.mp3|<li class="" htag="li"><span class="x">the internal structure of a building</span></li>;<li class="" htag="li"><span class="x">internal doors</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=internal|<li class="" htag="li"><span class="x">cấu trúc bên trong của một tòa nhà</span></li>;<li class="" htag="li"><span class="x">cửa bên trong</span></li>|kết nối với bên trong của một cái gì đó
?q=interpret|interpret|verb|B2|to explain the meaning of something|/ɪnˈtɜːprət/|/ɪnˈtɜːrprət/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/int/inter/interpret__gb_3.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/i/int/inter/interpret__us_1.mp3|<li class="" htag="li"><span class="x">The students were asked to interpret the poem.</span></li>;<li class="" htag="li"><span class="x">The <span class="cl">data</span> can be <span class="cl">interpreted</span> in many different ways.</span></li>;<li class="" htag="li"><span class="x">These <span class="cl">results</span> must be <span class="cl">interpreted</span> cautiously.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=interpret|<li class="" htag="li"><span class="x">Học sinh được yêu cầu diễn giải bài thơ.</span></li>;<li class="" htag="li"><span class="x"><span class="cl">Dữ liệu</span> can be <span class="cl">interpreted</span> in many different ways.</span></li>;<li class="" htag="li"><span class="x">Những <span class="cl">kết quả này</span> must be <span class="cl">interpreted</span> cautiously.</span></li>|để giải thích ý nghĩa của một cái gì đó
?q=interval|interval|noun|B2+|a period of time between two events|/ˈɪntəvl/|/ˈɪntərvl/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/int/inter/interval__gb_2.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/i/int/inter/interval__us_1.mp3|<li class="" htag="li"><span class="x">The interval between major earthquakes might be 200 years.</span></li>;<li class="" htag="li"><span class="x">He knocked on the door and after a brief interval it was opened.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=interval|<li class="" htag="li"><span class="x">Khoảng cách giữa các trận động đất lớn có thể lên tới 200 năm.</span></li>;<li class="" htag="li"><span class="x">Anh ta gõ cửa và một lát sau cửa mở.</span></li>|một khoảng thời gian giữa hai sự kiện
?q=intervene|intervene|verb|C1|to become involved in a situation in order to improve or help it|/ˌɪntəˈviːn/|/ˌɪntərˈviːn/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/int/inter/intervene__gb_2.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/i/int/inter/intervene__us_1.mp3|<li class="" htag="li"><span class="x">She might have been killed if the neighbours hadn't intervened.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">intervene in something</span> <span class="x">The President intervened personally in the crisis.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">intervene between A and B</span> <span class="x">She went over to intervene between the two men.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">intervene against somebody</span> <span class="x">They would not intervene against the rebels themselves.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">intervene (with somebody) (on behalf of somebody)</span> <span class="x">attempts to intervene with the authorities on the prisoners' behalf</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">intervene to do something</span> <span class="x">They intervened to halt the attack.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=intervene|<li class="" htag="li"><span class="x">Cô ấy có thể đã bị giết nếu hàng xóm không can thiệp.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">intervene in something</span> <span class="x">Tổng thống đã đích thân can thiệp vào cuộc khủng hoảng.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">intervene between A and B</span> <span class="x">Cô ấy tiến tới can thiệp vào cuộc tranh cãi giữa hai người đàn ông.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">intervene against somebody</span> <span class="x">Họ sẽ không can thiệp vào cuộc chiến chống lại quân nổi loạn.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">intervene (with somebody) (on behalf of somebody)</span> <span class="x">cố gắng can thiệp với chính quyền thay mặt cho tù nhân</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">intervene to do something</span> <span class="x">Họ đã can thiệp để ngăn chặn cuộc tấn công.</span></li>|tham gia vào một tình huống để cải thiện hoặc giúp đỡ nó
?q=intrinsic|intrinsic|adjective|SUBLIST_10|belonging to or part of the real nature of something/somebody|/ɪnˈtrɪnzɪk/|/ɪnˈtrɪnzɪk/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/int/intri/intrinsic__gb_2.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/i/int/intri/intrinsic__us_1_rr.mp3|<li class="" htag="li"><span class="x">the intrinsic value of education</span></li>;<li class="" htag="li"><span class="x">These tasks were repetitive, lengthy and lacking any intrinsic interest.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">intrinsic to something</span> <span class="x">Small local shops are intrinsic to the town's character.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=intrinsic|<li class="" htag="li"><span class="x">giá trị nội tại của giáo dục</span></li>;<li class="" htag="li"><span class="x">Những nhiệm vụ này mang tính lặp đi lặp lại, dài dòng và thiếu sự thú vị thực chất.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">intrinsic to something</span> <span class="x">Các cửa hàng địa phương nhỏ đóng vai trò quan trọng trong bản sắc của thị trấn.</span></li>|thuộc về hoặc là một phần của bản chất thực sự của cái gì đó/ai đó
?q=invest|invest|verb|B1|to buy property, shares in a company, etc. in the hope of making a profit|/ɪnˈvest/|/ɪnˈvest/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/inv/inves/invest__gb_2.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/i/inv/inves/invest__us_1.mp3|<li class="" htag="li"><span class="x">Now is a good time to invest.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">invest in something</span> <span class="x">She advised us to invest in the property market.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">invest something</span> <span class="x">If you want to <span class="cl">invest</span> your <span class="cl">money</span>, you are probably better off with bonds.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">invest something in something</span> <span class="x">He invested his life savings in his daughter's business.</span></li>;<li class="" htag="li"><span class="x">She personally <span class="cl">invested</span> $980 000 <span class="cl">in the company</span>.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=invest|<li class="" htag="li"><span class="x">Bây giờ là thời điểm tốt để đầu tư.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">invest in something</span> <span class="x">Cô ấy khuyên chúng tôi đầu tư vào thị trường bất động sản.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">invest something</span> <span class="x">Nếu bạn muốn <span class="cl">đầu tư</span> your <span class="cl">money</span>, you are probably better off with bonds.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">invest something in something</span> <span class="x">Ông đã đầu tư toàn bộ tiền tiết kiệm của mình vào công việc kinh doanh của con gái.</span></li>;<li class="" htag="li"><span class="x">Cô ấy đã đích thân <span class="cl">đầu tư</span> $980 000 <span class="cl">in the company</span>.</span></li>|mua bất động sản, cổ phiếu của một công ty, v.v. với hy vọng kiếm được lợi nhuận
?q=investigate|investigate|verb|B1|to carefully examine the facts of a situation, an event, a crime, etc. to find out the truth about it or how it happened|/ɪnˈvestɪɡeɪt/|/ɪnˈvestɪɡeɪt/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/inv/inves/investigate__gb_2.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/i/inv/inves/investigate__us_1.mp3|<li class="" htag="li"><span class="x">The FBI has been called in to investigate.</span></li>;<li class="" htag="li"><span class="x">the senior <span class="cl">investigating officer</span></span></li>;<li class="" htag="li"> <span class="labels" hclass="labels" htag="span">(informal)</span> <span class="x">‘What was that noise?’ ‘I'll go and investigate.’</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">investigate something</span> <span class="x">Detectives are currently investigating possible links between the murders.</span></li>;<li class="" htag="li"><span class="x">to <span class="cl">investigate a crime/a complaint/an incident</span></span></li>;<li class="" htag="li"><span class="x">The allegations have not yet been <span class="cl">thoroughly investigated</span>.</span></li>;<li class="" htag="li"><span class="x">The report calls for a commission to <span class="cl">investigate the matter</span> further.</span></li>;<li class="" htag="li"><span class="x">The case will be investigated in detail to determine whether the claims are true.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">investigate what, how, etc…</span> <span class="x">Police are investigating what happened.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=investigate|<li class="" htag="li"><span class="x">FBI đã được triệu tập để điều tra.</span></li>;<li class="" htag="li"><span class="x">viên chức điều tra cấp cao <span class="cl"></span></span></li>;<li class="" htag="li"> <span class="labels" hclass="labels" htag="span">(informal)</span> <span class="x">“Tiếng động đó là gì thế?” “Tôi sẽ đi điều tra.”</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">investigate something</span> <span class="x">Các thám tử hiện đang điều tra những mối liên hệ có thể có giữa các vụ giết người.</span></li>;<li class="" htag="li"><span class="x">để <span class="cl">điều tra một tội phạm/một khiếu nại/một sự cố</span></span></li>;<li class="" htag="li"><span class="x">Những cáo buộc vẫn chưa được <span class="cl">điều tra kỹ lưỡng</span>.</span></li>;<li class="" htag="li"><span class="x">Báo cáo kêu gọi một ủy ban <span class="cl">điều tra vấn đề này</span> further.</span></li>;<li class="" htag="li"><span class="x">Vụ việc sẽ được điều tra chi tiết để xác định xem những khiếu nại có đúng sự thật hay không.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">investigate what, how, etc…</span> <span class="x">Cảnh sát đang điều tra sự việc đã xảy ra.</span></li>|xem xét cẩn thận các sự kiện của một tình huống, một sự kiện, một tội ác, v.v. để tìm ra sự thật về nó hoặc cách nó xảy ra
?q=invoke|invoke|verb|C1|to mention or use a law, rule, etc. as a reason for doing something|/ɪnˈvəʊk/|/ɪnˈvəʊk/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/inv/invok/invoke__gb_1.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/i/inv/invok/invoke__us_1.mp3|<li class="" htag="li"><span class="x">It is unlikely that libel laws will be invoked.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=invoke|<li class="" htag="li"><span class="x">Rất khó có khả năng luật phỉ báng sẽ được áp dụng.</span></li>|đề cập hoặc sử dụng luật, quy tắc, v.v. làm lý do để làm điều gì đó
?q=involve|involve|verb|A2|if a situation, an event or an activity involves something, that thing is an important or necessary part or result of it|/ɪnˈvɒlv/|/ɪnˈvɑːlv/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/inv/invol/involve__gb_2.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/i/inv/invol/involve__us_1.mp3|<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">involve something</span> <span class="x">Any investment involves an element of risk.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">involve doing something</span> <span class="x">The process involves using steam to sterilize the instruments.</span></li>;<li class="" htag="li"><span class="x">The test will involve answering questions about a photograph.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">involve somebody/something doing something</span> <span class="x">The job involves me travelling all over the country.</span></li>;<li class="" htag="li"> <span class="labels" hclass="labels" htag="span">(formal)</span> <span class="x">The job involves my travelling all over the country.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=involve|<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">involve something</span> <span class="x">Bất kỳ khoản đầu tư nào cũng có yếu tố rủi ro.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">involve doing something</span> <span class="x">Quá trình này bao gồm việc sử dụng hơi nước để khử trùng dụng cụ.</span></li>;<li class="" htag="li"><span class="x">Bài kiểm tra sẽ bao gồm việc trả lời các câu hỏi về một bức ảnh.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">involve somebody/something doing something</span> <span class="x">Công việc đòi hỏi tôi phải đi khắp cả nước.</span></li>;<li class="" htag="li"> <span class="labels" hclass="labels" htag="span">(formal)</span> <span class="x">Công việc đòi hỏi tôi phải đi khắp cả nước.</span></li>|nếu một tình huống, một sự kiện hoặc một hoạt động liên quan đến một cái gì đó, thì cái đó là một phần quan trọng hoặc cần thiết hoặc là kết quả của nó
?q=isolate|isolate|verb|B2+|to separate somebody/something physically or socially from other people or things|/ˈaɪsəleɪt/|/ˈaɪsəleɪt/|https://www.oxfordlearnersdictionaries.com/media/english/uk_pron/i/iso/isola/isolate__gb_1.mp3|https://www.oxfordlearnersdictionaries.com/media/english/us_pron/i/iso/isola/isolate__us_1.mp3|<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">isolate somebody/yourself/something</span> <span class="x">Patients with the disease should be isolated.</span></li>;<li class="" htag="li"><span class="x">Engineers isolated the gas supply to the house.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">isolate somebody/yourself/something from somebody/something</span> <span class="x">He was immediately isolated from the other prisoners.</span></li>;<li class="" htag="li"><span class="x">This decision will isolate the country from the rest of Europe.</span></li>|https://www.oxfordlearnersdictionaries.com/search/english/?q=isolate|<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">isolate somebody/yourself/something</span> <span class="x">Bệnh nhân mắc bệnh này cần được cách ly.</span></li>;<li class="" htag="li"><span class="x">Các kỹ sư đã cô lập nguồn cung cấp khí đốt cho ngôi nhà.</span></li>;<li class="" htag="li"> <span class="cf" hclass="cf" htag="span">isolate somebody/yourself/something from somebody/something</span> <span class="x">Anh ta ngay lập tức bị cách ly khỏi những tù nhân khác.</span></li>;<li class="" htag="li"><span class="x">Quyết định này sẽ cô lập đất nước này khỏi phần còn lại của châu Âu.</span></li>|tách biệt ai đó/cái gì đó về mặt vật lý hoặc xã hội khỏi những người hoặc vật khác
